http://103.233.25.168:3128,http://103.233.25.168:3128,1,1
http://172.104.172.200:8000,http://172.104.172.200:8000,1,1
http://172.232.114.105:8000,http://172.232.114.105:8000,1,1
http://91.107.123.189:1080,http://91.107.123.189:1080,1,0
http://35.185.196.38:3128,http://35.185.196.38:3128,1,1
http://154.66.134.64:8080,http://154.66.134.64:8080,1,1
http://146.190.163.20:3128,http://146.190.163.20:3128,1,1
http://5.75.171.241:3918,http://5.75.171.241:3918,1,1
http://89.39.105.181:3128,http://89.39.105.181:3128,1,1
http://88.99.66.31:3128,http://88.99.66.31:3128,1,0
http://14.225.205.142:6868,http://14.225.205.142:6868,1,1
http://47.74.226.8:5001,http://47.74.226.8:5001,1,0
http://212.77.163.196:3128,http://212.77.163.196:3128,1,1
